website,photo,ready_to_link,ordernum,lat,lon,city,name_search,photo_version,zip,country_short_code,bad_standing,effective_date,status,address,active,state_code,show_on_map,kids,name,country,org_type,aid,full_state
http://www.ironforcefitnesshdg.com/,https://profilepicsbucket.crossfit.com/db69d-A15985_1-184.jpg,1,11198,39.549741,-76.105911,Havre De Grace,crossfit,1,21078,US,0,2016-01-11T08:00:00Z,0,933 Pulaski Highway Unit B,1,MD,1,0,CrossFit Havre De Grace,United States,Commercial,15985,Maryland
http://www.crossfit201.com,https://profilepicsbucket.crossfit.com/7fd4c-A15987_1-184.jpg,1,13752,41.00383,-74.242759,Oakland,crossfit,1,07436,US,0,2016-01-11T08:00:00Z,0,100 Bauer Drive,1,NJ,1,1,CrossFit 201,United States,Commercial,15987,New Jersey
https://www.crossfitmountkisco.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,20891,41.2161459,-73.7245202,Mount Kisco,crossfit,0,10549,US,0,2016-01-11T08:00:00Z,0,25 Hubbels Drive,1,NY,1,0,CrossFit Mount Kisco,United States,Commercial,15993,New York
http://crossfitcapecod.com/,https://profilepicsbucket.crossfit.com/a7d3d-A15995_1-184.jpg,1,11087,41.604564,-70.490306,Mashpee,crossfit,1,02649,US,0,2016-01-12T08:00:00Z,0,168 Industrial Drive, Suite 1A,1,MA,1,0,CrossFit Cape Cod,United States,Commercial,15995,Massachusetts
http://www.crossfit-kokomo.com/,https://profilepicsbucket.crossfit.com/f01e5-A15998_1-184.jpg,1,11836,40.4765401,-86.164997,Kokomo,crossfit,1,46902,US,0,2016-01-12T08:00:00Z,0,1080 S Dixon Rd.,1,IN,1,1,CrossFit Kokomo,United States,Commercial,15998,Indiana
https://www.crossfitenjoy.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,10805,40.742875,14.568238,Angri,crossfit,0,84012,IT,0,2016-01-12T08:00:00Z,0,Piazza Crocifisso 26,1,,1,0,CrossFit Enjoy,Italy,Commercial,16001,
http://www.surreycrossfit.com/,https://profilepicsbucket.crossfit.com/37cb7-A16002_1-184.jpg,1,11501,49.188435,-122.732567,Surrey,surrey,1,V4N 5H3,CA,0,2016-01-12T08:00:00Z,0,10439 173rd Street, Unit 102,1,BC,1,1,Surrey CrossFit,Canada,Commercial,16002,British Columbia
http://www.crossfittullahoma.com/,https://profilepicsbucket.crossfit.com/45e28-A16004_2-184.jpg,1,10776,35.392456,-86.241436,Tullahoma,crossfit,2,37388,US,0,2016-01-12T08:00:00Z,0,2121 N Jackson Street,1,TN,1,0,CrossFit Tullahoma,United States,Commercial,16004,Tennessee
http://www.crossfitwarragul3820.com.au/,https://profilepicsbucket.crossfit.com/pukie.png,1,12409,-38.1640069,145.9419108,Warragul,crossfit,0,3820,AU,0,2016-01-12T08:00:00Z,0,4/15 Phoenix Street,1,VIC,1,0,CrossFit Warragul,Australia,Commercial,16006,Victoria
http://crossfit1855.com/,https://profilepicsbucket.crossfit.com/db731-A16011_6-184.jpg,1,11005,45.3776944,-75.7435823,Ottawa,crossfit,6,K1Z 7T1,CA,0,2016-01-13T08:00:00Z,0,1523 Laperriere Ave,1,ON,1,0,CrossFit 1855,Canada,Commercial,16011,Ontario
http://strategicstrong.com/,https://profilepicsbucket.crossfit.com/a1397-A16012_3-184.jpg,1,10814,41.774371,-71.1366067,Somerset,strategic,3,02726,US,0,2016-01-13T08:00:00Z,0,3019 County St,1,MA,1,0,Strategic CrossFit,United States,Commercial,16012,Massachusetts
http://crossfitpyro.com/,https://profilepicsbucket.crossfit.com/0a411-A16015_2-184.jpg,1,10804,51.0838746,-114.0576809,Calgary,crossfit,2,T2E2K5,CA,0,2016-01-13T08:00:00Z,0,3515 2nd Street NE unit #2,1,AB,1,0,CrossFit Pyro,Canada,Commercial,16015,Alberta
http://www.crossfitrehovot.com/,https://profilepicsbucket.crossfit.com/90adf-A16019_1-184.jpg,1,10792,31.8878114,34.7802953,Rehovot,crossfit,1,7638021,IL,0,2016-01-14T08:00:00Z,0,HAYETZIRA 7,1,,1,1,CrossFit Rehovot,Israel,Commercial,16019,
http://pueblocrossfit.com/,https://profilepicsbucket.crossfit.com/69984-A16021_4-184.jpg,1,11159,38.2647148,-104.612653,Pueblo,pueblo,4,81003,US,0,2016-01-14T08:00:00Z,0,110 S. Union,1,CO,1,1,Pueblo CrossFit Home of Heroes,United States,Commercial,16021,Colorado
http://crossfitturoqua.com/,https://profilepicsbucket.crossfit.com/b5e9a-A16022_1-184.jpg,1,10821,42.444579,-8.6415223,Pontevedra,crossfit,1,36005,ES,0,2016-01-14T08:00:00Z,0,Rua Cordón N°11,1,,1,0,CrossFit Turoqua,Spain,Commercial,16022,
http://crossfitlavon.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,10841,33.0222544,-96.441659,Lavon,crossfit,0,75166,US,0,2016-01-14T08:00:00Z,0,695 Main St, Ste 100,1,TX,1,1,CrossFit Lavon,United States,Commercial,16025,Texas
http://www.crossfitdelrio.com/,https://profilepicsbucket.crossfit.com/2291d-A16028_5-184.jpg,1,10831,29.3593838,-100.8991897,Del Rio,crossfit,5,78840,US,0,2016-01-14T08:00:00Z,0,601 S. Main St.,1,TX,1,0,CrossFit Del Rio,United States,Commercial,16028,Texas
http://www.premiercrossfit.com/,https://profilepicsbucket.crossfit.com/0c9ba-A16037_1-184.jpg,1,12516,32.2970334,-95.3268572,Tyler,premier,1,75701,US,0,2016-01-15T08:00:00Z,0,1906 Capital Drive,1,TX,1,1,Premier CrossFit,United States,Commercial,16037,Texas
http://crossfitsweettrack.co.uk/,https://profilepicsbucket.crossfit.com/f69d6-A16039_1-184.jpg,1,13451,51.1434955,-2.7325479,Glastonbury,crossfit,1,BA6 9FW,GB,0,2016-01-15T08:00:00Z,0,Unit 1a & 1b Beckery Old Road,1,,1,0,CrossFit Sweet Track,United Kingdom,Commercial,16039,
http://www.southernpinescrossfit.com/,https://profilepicsbucket.crossfit.com/5c62a-A16040_7-184.jpg,1,11587,35.1750835,-79.3884453,Southern Pines,southern,7,28387,US,0,2016-01-15T08:00:00Z,0,105 East Connecticut Avenue,1,NC,1,1,Southern Pines CrossFit,United States,Commercial,16040,North Carolina
http://www.bioniccrossfit.com/,https://profilepicsbucket.crossfit.com/affcf-A16041_2-184.jpg,1,10798,41.6677909,-72.7226402,Newington,bionic,2,06111,US,0,2016-01-15T08:00:00Z,0,193 Pascone Pl,1,CT,1,1,Bionic CrossFit,United States,Commercial,16041,Connecticut
http://www.dauntlessathletic.com/#!da-crossfit/zeme3,https://profilepicsbucket.crossfit.com/pukie.png,1,10971,30.459926,-90.120899,Covington,da,0,70433,US,0,2016-01-15T08:00:00Z,0,2003 Ronald Reagan Hwy #2,1,LA,1,0,DA CrossFit,United States,Commercial,16043,Louisiana
http://crossfitdesmonts.com/,https://profilepicsbucket.crossfit.com/bf669-A16046_1-184.jpg,1,11187,45.836659630844025,4.695737987472086,DOMMARTIN,crossfit,1,69380,FR,0,2016-01-17T08:00:00Z,0,1305 Route de Lozanne - ZAC des Grandes Terres,1,,1,0,CrossFit Des Monts,France,Commercial,16046,
http://www.tetoncrossfit.com/,https://profilepicsbucket.crossfit.com/92d5f-A15891_2-184.jpg,1,10802,43.82757844307693,-111.80979860314228,Rexburg,teton,2,83440,US,0,2016-01-18T08:00:00Z,0,871 Jetstream Dr.,1,ID,1,0,Teton CrossFit,United States,Commercial,15891,Idaho
http://www.crossfitsanbenedettodeltronto.com/,https://profilepicsbucket.crossfit.com/732c2-A16049_1-184.jpg,1,10909,42.90556678090419,13.891139030456543,San Benedetto Del Tronto,crossfit,1,63074,IT,0,2016-01-18T08:00:00Z,0,Via Val Tiberina 25/g,1,,1,0,CrossFit San Benedetto del Tronto,Italy,Commercial,16049,
http://southseattlecrossfit.com/,https://profilepicsbucket.crossfit.com/7be3f-A16051_6-184.jpg,1,10826,47.56742,-122.36756,Seattle,south,6,98126,US,0,2016-01-18T08:00:00Z,0,2653 SW Yancy Street,1,WA,1,0,South Seattle CrossFit,United States,Commercial,16051,Washington
http://www.bladiumcrossfit.com/,https://profilepicsbucket.crossfit.com/55cff-A16056_1-184.jpg,1,13442,39.7520979,-104.8887878,Denver,bladium,1,80238,US,0,2016-01-18T08:00:00Z,0,2400 Central Park Blvd.,1,CO,1,1,Bladium CrossFit,United States,Commercial,16056,Colorado
http://www.crossfitkeha.fi,https://profilepicsbucket.crossfit.com/c627f-A16065_3-184.jpg,1,11230,60.280733,24.824647,Vantaa,crossfit,3,01720,FI,0,2016-01-18T08:00:00Z,0,Martinkylantie 41,1,,1,0,CrossFit Keha,Finland,Commercial,16065,
http://www.crossfitlandskrona.se/,https://profilepicsbucket.crossfit.com/01e3b-A16060_1-184.jpg,1,10824,55.865219,12.82971,Landskrona,crossfit,1,26135,SE,0,2016-01-19T08:00:00Z,0,FÖRSTA TVÄRGATAN 4,1,,1,0,CrossFit Landskrona,Sweden,Commercial,16060,
http://www.crossfitystad.se/,https://profilepicsbucket.crossfit.com/bf450-A16063_2-184.jpg,1,11222,55.433996,13.843599,Ystad,crossfit,2,27 139,SE,0,2016-01-19T08:00:00Z,0,Elis Nilsson Väg 2,1,,1,1,CrossFit Ystad,Sweden,Commercial,16063,
http://crossfitseizetheday.com/,https://profilepicsbucket.crossfit.com/109d7-A16066_2-184.jpg,1,10832,40.6515578,-73.6361627,Rockville Centre,crossfit,2,11570,US,0,2016-01-19T08:00:00Z,0,94 South Long Beach Road,1,NY,1,1,CrossFit Seize the Day,United States,Commercial,16066,New York
http://www.cablecrossfit.com/,https://profilepicsbucket.crossfit.com/62a3c-A16067_3-184.jpg,1,11300,34.1110692,-117.680453,Upland,cable,3,91786,US,0,2016-01-19T08:00:00Z,0,1320 N. Benson Ave. #C&D,1,CA,1,0,Cable CrossFit,United States,Commercial,16067,California
http://www.crossfitxv.com,https://profilepicsbucket.crossfit.com/14e1f-A16069_1-184.jpg,1,10868,43.51966805138949,16.46974032226578,Split,crossfit,1,21000,HR,0,2016-01-20T08:00:00Z,0,114. Brigade 12,1,,1,1,CrossFit XV,Croatia,Commercial,16069,
http://www.crossfit-albertville.com/,https://profilepicsbucket.crossfit.com/a9b26-A16071_1-184.jpg,1,11736,45.6630326,6.3659031,Albertville,crossfit,1,73200,FR,0,2016-01-20T08:00:00Z,0,137 chemin de la charrette,1,,1,1,CrossFit Albertville,France,Commercial,16071,
http://oceanstatecrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12752,41.753432,-71.447106,Cranston,ocean,0,02920,US,0,2016-01-20T08:00:00Z,0,30 Webb Street,1,RI,1,1,Ocean State CrossFit,United States,Commercial,16077,Rhode Island
http://www.crossfittysonscorner.com/,https://profilepicsbucket.crossfit.com/4ad1e-A16080_1-184.jpg,1,10825,38.931045,-77.237428,Vienna,crossfit,1,22182,US,0,2016-01-20T08:00:00Z,0,8453-K Tyco Road,1,VA,1,1,CrossFit Tysons Corner,United States,Commercial,16080,Virginia
http://fiveforkscrossfit.com/,https://profilepicsbucket.crossfit.com/f8bab-A16082_1-184.jpg,1,11061,34.800676,-82.224308,Simpsonville,five,1,29681,US,0,2016-01-20T08:00:00Z,0,405 Scuffletown Rd,1,SC,1,1,Five Forks CrossFit,United States,Commercial,16082,South Carolina
http://crossfitunionsquare.com/,https://profilepicsbucket.crossfit.com/3bf89-A16084_5-184.jpg,1,10835,40.72704595140914,-73.99521754103357,New York,crossfit,5,10012,US,0,2016-01-20T08:00:00Z,0,666 Broadway Lower Level,1,NY,1,0,CrossFit Union Square,United States,Commercial,16084,New York
http://crossfitbarcelos.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11383,41.52056582738274,-8.571036607068919,Barcelos,crossfit,0,4755-001,PT,0,2016-01-21T08:00:00Z,0,Lugar de Regadas - Open Center, Fração G,1,,1,0,CrossFit Barcelos,Portugal,Commercial,16087,
http://www.ironbox.pt/,https://profilepicsbucket.crossfit.com/1d92d-A16088_1-184.jpg,1,13001,38.7183552,-9.2396275,Linda-a-Velha,crossfit,1,2795,PT,0,2016-01-21T08:00:00Z,0,Rua Alexandre Herculano, 10,1,,1,0,CrossFit Jamor,Portugal,Commercial,16088,
http://www.crossfitkatla.is/,https://profilepicsbucket.crossfit.com/8bd66-A16090_1-184.jpg,1,20356,64.14185895322827,-21.8477725982666,Reykjavik,crossfit,1,104,IS,0,2016-01-21T08:00:00Z,0,Holtagardar 2,1,,1,0,CrossFit Katla,Iceland,Commercial,16090,
http://www.crossfit-hungerford.com/,https://profilepicsbucket.crossfit.com/39896-A16092_2-184.jpg,1,10859,51.419487,-1.516138,Hungerford,crossfit,2,RG17 0EY,GB,0,2016-01-21T08:00:00Z,0,7 Charnham Lane,1,,1,0,CrossFit Hungerford,United Kingdom,Commercial,16092,
http://crossfitsouthokanagan.com/,https://profilepicsbucket.crossfit.com/974e9-A16109_2-184.jpg,1,10871,49.603139,-119.676756,Summerland,crossfit,2,V0H 1Z0,CA,0,2016-01-21T08:00:00Z,0,9305 Jubilee Road East,1,BC,1,1,CrossFit South Okanagan,Canada,Commercial,16109,British Columbia
http://www.crossfitajaccio.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,13694,41.92818232486596,8.77115352785728,Ajaccio,crossfit,0,20090,FR,0,2016-01-22T08:00:00Z,0,Route du Ricanto plage Tahiti,1,,1,1,CrossFit Ajaccio,France,Commercial,16104,
http://www.crossfit-uf.co.uk/,https://profilepicsbucket.crossfit.com/c18c1-A16106_2-184.jpg,1,10865,53.581232258010296,-2.4314653873443604,Bolton,crossfit,2,BL1 2AX,GB,0,2016-01-22T08:00:00Z,0,Montgomery House, Bark Street,1,,1,0,CrossFit UF,United Kingdom,Commercial,16106,
http://crossfitinvulnerable.com/,https://profilepicsbucket.crossfit.com/0b296-A16108_2-184.jpg,1,11808,41.93,-72.61,East Windsor,crossfit,2,06088,US,0,2016-01-22T08:00:00Z,0,2 N Rd rear unit 7,1,CT,1,0,CrossFit Invulnerable,United States,Commercial,16108,Connecticut
http://www.crossfitmaxzero.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,20627,29.798583,-95.162287,Houston,crossfit,0,77015,US,0,2016-01-22T08:00:00Z,0,5130 East Sam Houston Pkwy N,1,TX,1,0,CrossFit MaxZero,United States,Commercial,16110,Texas
https://www.crossfitrisingstar.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,14069,43.597807,-72.974778,Rutland,crossfit,0,05701,US,0,2016-01-24T08:00:00Z,0,1 Scales Avenue, Building 11A,1,VT,1,0,CrossFit Rising Star,United States,Commercial,16119,Vermont
https://www.crossfit-branson.com/,https://profilepicsbucket.crossfit.com/38536-A16124_1-184.jpg,1,11624,36.69416272283184,-93.21380138397218,Branson,crossfit,1,65616,US,0,2016-01-25T08:00:00Z,0,146 A Warehouse Rd,1,MO,1,1,CrossFit Branson,United States,Commercial,16124,Missouri
https://www.crossfitrougarou.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,21127,30.4405168,-90.4400004,Ponchatoula,c.r.u,0,70454,US,0,2016-01-25T08:00:00Z,0,201 N 5th Street,1,LA,1,0,C.R.U CrossFit,United States,Commercial,16127,Louisiana
http://www.stroudcrossfit.com/,https://profilepicsbucket.crossfit.com/24485-A16128_3-184.jpg,1,10877,40.996838,-75.190999,Stroudsburg,stroud,3,18360,US,0,2016-01-25T08:00:00Z,0,320 N 1st St Suite 15 & 16,1,PA,1,0,Stroud CrossFit,United States,Commercial,16128,Pennsylvania
http://www.synergyathlete.com/,https://profilepicsbucket.crossfit.com/522a3-A16129_1-184.jpg,1,10897,38.8697806,-106.9881854,Crested Butte,crested,1,81224,US,0,2016-01-25T08:00:00Z,0,123 Elk Ave,1,CO,1,1,Crested Butte CrossFit,United States,Commercial,16129,Colorado
http://crossfitmartesana.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11880,45.516505,9.302365,Vimodrone,crossfit,0,20090,IT,0,2016-01-26T08:00:00Z,0,Via Walter Tobagi, 13,1,,1,1,CrossFit Martesana,Italy,Commercial,16135,
http://www.crossfithighvoltage.com/,https://profilepicsbucket.crossfit.com/3df2a-A16142_2-184.jpg,1,10875,34.1767088,-118.317214,Burbank,crossfit,2,91502,US,0,2016-01-26T08:00:00Z,0,219 W. Palm Av.,1,CA,1,1,CrossFit High Voltage,United States,Commercial,16142,California
http://www.crossfitshout.com/,https://profilepicsbucket.crossfit.com/09dee-A16143_2-184.jpg,1,10889,36.797343846177725,127.12251842021999,Cheonan-si,crossfit,2,31173,KR,0,2016-01-26T08:00:00Z,0,5F ilsung IS Mart 657 Ssangyongdong,1,,1,1,CrossFit Shout,Korea, Republic of,Commercial,16143,
http://steelfurnacecrossfit.com/,https://profilepicsbucket.crossfit.com/c42f4-A16144_1-184.jpg,1,10884,28.53329165896392,-81.45751985342827,Orlando,steel,1,32811,US,0,2016-01-26T08:00:00Z,0,701 S Kirkman Drive, Suite 717,1,FL,1,0,Steel Furnace CrossFit,United States,Commercial,16144,Florida
https://www.elevate-sport.ca/crossfit,https://profilepicsbucket.crossfit.com/e1e70-A16150_1-184.jpg,1,13851,49.094647,-117.708301,Trail,elevate,1,V1R4C4,CA,0,2016-01-27T08:00:00Z,0,1430 Cedar Ave,1,BC,1,0,Elevate CrossFit,Canada,Commercial,16150,British Columbia
http://www.crossfit-g-steel.com/,https://profilepicsbucket.crossfit.com/bec63-A16156_1-184.jpg,1,11072,47.9545782,1.8921505,Saran,crossfit,1,45770,FR,0,2016-01-27T08:00:00Z,0,80 rue Gabriel Debacq,1,,1,0,CrossFit G-Steel,France,Commercial,16156,
http://www.athletic-nation.de/CrossFit/,https://profilepicsbucket.crossfit.com/pukie.png,1,10964,52.45851,13.53081,Berlin,crossfit,0,12549,DE,0,2016-01-28T08:00:00Z,0,Slabystr 5a,1,,1,0,CrossFit Agmen,Germany,Commercial,16161,
http://www.crossfitgamma.com/,https://profilepicsbucket.crossfit.com/2a679-A16162_1-184.jpg,1,10912,40.291618707977705,-76.65013717312193,Hershey,crossfit,1,17033,US,0,2016-01-28T08:00:00Z,0,26 Northeast Drive,1,PA,1,0,CrossFit Gamma,United States,Commercial,16162,Pennsylvania
http://www.crossfitlethal.com/,https://profilepicsbucket.crossfit.com/c18ac-A16165_2-184.jpg,1,11253,29.544836,-98.495408,San Antonio,crossfit,2,78216,US,0,2016-01-28T08:00:00Z,0,119 W Rhapsody,1,TX,1,0,CrossFit Lethal,United States,Commercial,16165,Texas
https://jlhcrossfit.fr/,https://profilepicsbucket.crossfit.com/5042d-A16168_1-184.jpg,1,20800,49.19900853326423,-0.39901614189147955,Caen,jlh,1,14000,FR,0,2016-01-29T08:00:00Z,0,19 Rue de la Cotonnière, ZI du Chemin Vert,1,,1,0,JLH CrossFit,France,Commercial,16168,
http://cigarcitycrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,10949,27.95975,-82.431883,Tampa,cigar,0,33605,US,0,2016-01-29T08:00:00Z,0,1703 North 24th Street,1,FL,1,0,Cigar City CrossFit,United States,Commercial,16172,Florida
http://www.crossfit774.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12008,41.8120917,12.6806158,Frascati,crossfit,0,00044,IT,0,2016-01-31T08:00:00Z,0,Via Sciadonna 15,1,,1,1,CrossFit 774,Italy,Commercial,16179,
http://www.costadauradacrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12632,41.11746,1.14716,Vila Seca,costa,0,43815,ES,0,2016-02-01T08:00:00Z,0,Carrer De Les Comes N-5 F2,1,,1,0,Costa Daurada CrossFit,Spain,Commercial,16181,
http://www.northenginecrossfit.fi/,https://profilepicsbucket.crossfit.com/1c3a6-A16186_2-184.jpg,1,10954,60.1578734,24.934694,Helsinki,north,2,00150,FI,0,2016-02-01T08:00:00Z,0,Tehtaankatu 27 D,1,,1,0,North Engine CrossFit,Finland,Commercial,16186,
http://www.crossfitpassofundo.com.br/,https://profilepicsbucket.crossfit.com/pukie.png,1,11908,-28.2576406,-52.4026482,Passo Fundo,soul,0,99010-240,BR,0,2016-02-01T08:00:00Z,0,Rua Silva Jardim, 416, Fundos - Centro,1,,1,1,Soul Brave CrossFit Passo Fundo,Brazil,Commercial,16189,
http://www.crossfitchelsea.com/,https://profilepicsbucket.crossfit.com/66bfa-A16199_1-184.jpg,1,10939,33.3464278,-86.6393494,Chelsea,crossfit,1,35043,US,0,2016-02-02T08:00:00Z,0,10699 Old Highway 280, Bldg. 6,1,AL,1,0,CrossFit Chelsea,United States,Commercial,16199,Alabama
http://www.crossfitlonigo.it/,https://profilepicsbucket.crossfit.com/6833c-A16205_1-184.jpg,1,11877,45.3724909,11.390729,Lonigo,crossfit,1,36045,IT,0,2016-02-03T08:00:00Z,0,Via Turati 21,1,,1,0,CrossFit Lonigo,Italy,Commercial,16205,
http://www.cfbielefeld.de/,https://profilepicsbucket.crossfit.com/fe6dd-A16206_3-184.jpg,1,11176,52.0274437,8.6024441,Bielefeld,crossfit,3,33719,DE,0,2016-02-03T08:00:00Z,0,Potsdamer Str. 10,1,,1,0,CrossFit Bielefeld,Germany,Commercial,16206,
http://www.crossfitpanic.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,10957,52.752128,-0.910224,Melton Mowbray,crossfit,0,LE130RG,GB,0,2016-02-03T08:00:00Z,0,24-26 Pate Road,1,,1,0,CrossFit Panic,United Kingdom,Commercial,16210,
http://crossfitcla.com.br/,https://profilepicsbucket.crossfit.com/pukie.png,1,11336,-15.6300523,-47.803141,Sobradinho,crossfit,0,73000-000,BR,0,2016-02-03T08:00:00Z,0,Setor De Expansão Econômica De Sobradinho,1,,1,0,CrossFit Clã,Brazil,Commercial,16213,
http://firebirdcrossfit.com/,https://profilepicsbucket.crossfit.com/c1e8d-A16216_1-184.jpg,1,10924,33.3848307,-111.841052,Mesa,firebird,1,85210,US,0,2016-02-03T08:00:00Z,0,535 West Iron Ave Suites 126 & 127,1,AZ,1,0,Firebird CrossFit,United States,Commercial,16216,Arizona
http://train8nine.com/crossfit-coconut-grove/,https://profilepicsbucket.crossfit.com/pukie.png,1,13380,25.7356399,-80.2435255,Miami,crossfit,0,33133,US,0,2016-02-04T08:00:00Z,0,3117 Bird Ave,1,FL,1,0,CrossFit Coconut Grove,United States,Commercial,16219,Florida
http://www.crossfitshapesmiths.co.uk/,https://profilepicsbucket.crossfit.com/5cf2c-A16221_2-184.jpg,1,11110,51.46507691360347,-0.17189741134643555,Clapham Junction,crossfit,2,SW11 2NU,GB,0,2016-02-04T08:00:00Z,0,Unit 3, Arch 6&7 Grant Road,1,,1,0,CrossFit Shapesmiths,United Kingdom,Commercial,16221,
http://twentypoundhammer.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11780,47.6620288,-122.3682473,Seattle,crossfit,0,98107,US,0,2016-02-04T08:00:00Z,0,4550 9th Ave NW,1,WA,1,0,CrossFit Twenty Pound Hammer,United States,Commercial,16227,Washington
http://www.crossfithighpower.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,10942,42.57542,-71.283753,Billerica,crossfit,0,01862,US,0,2016-02-04T08:00:00Z,0,267 Boston Road, Building B, Suite 24,1,MA,1,0,CrossFit High Power,United States,Commercial,16228,Massachusetts
http://crossfitlakeplacid.com/,https://profilepicsbucket.crossfit.com/5386f-A16229_2-184.jpg,1,11223,44.293628,-73.994382,Lake Placid,crossfit,2,12946,US,0,2016-02-04T08:00:00Z,0,2192 Saranac Ave,1,NY,1,1,CrossFit Lake Placid,United States,Commercial,16229,New York
http://cafe.naver.com/cfja,https://profilepicsbucket.crossfit.com/pukie.png,1,10948,37.46393302516563,126.68065667152405,Incheon,crossfit,0,22135,KR,0,2016-02-04T08:00:00Z,0,100, Juan-ro, Nam-gu, Incheon, Korea,1,,1,0,CrossFit Juan,Korea, Republic of,Commercial,16237,
https://crossfit-major.com/,https://profilepicsbucket.crossfit.com/21e39-A16238_2-184.jpg,1,10973,53.471517,9.67274,Buxtehude,crossfit,2,21614,DE,0,2016-02-05T08:00:00Z,0,Zum Fruchthof 6,1,,1,0,CrossFit Major,Germany,Commercial,16238,
http://www.crossfit609.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,20696,39.197819,-74.749359,Ocean View,crossfit,0,08230,US,0,2016-02-05T08:00:00Z,0,438 Woodbine Ocean View Road,1,NJ,1,0,CrossFit 609,United States,Commercial,16239,New Jersey
http://www.stormpeak-crossfit.com/,https://profilepicsbucket.crossfit.com/01b91-A16240_3-184.jpg,1,10993,42.230159,-76.340691,Candor,stormpeak,3,13743,US,0,2016-02-05T08:00:00Z,0,107 Main Street,1,NY,1,0,Stormpeak CrossFit,United States,Commercial,16240,New York
http://www.cfht.com.au/,https://profilepicsbucket.crossfit.com/345e5-A16242_3-184.jpg,1,11778,-28.82157,153.349106,Lismore,crossfit,3,2480,AU,0,2016-02-05T08:00:00Z,0,Unit 3/ 243 Oliver Ave Goonellabah,1,NSW,1,0,CrossFit Hammer and Tong,Australia,Commercial,16242,New South Wales
http://www.crossfiteverybody.hu/,https://profilepicsbucket.crossfit.com/9c4fb-A16244_1-184.jpg,1,11902,47.45815890368642,19.02656883001328,Budapest,crossfit,1,1119,HU,0,2016-02-07T08:00:00Z,0,Borszék köz 1,1,,1,0,CrossFit Everybody,Hungary,Commercial,16244,
http://crossfitfullauto.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11023,34.8574104,-82.2560317,Greenville,crossfit,0,29615,US,0,2016-02-08T08:00:00Z,0,8 Boland Court,1,SC,1,0,CrossFit Full Auto,United States,Commercial,16254,South Carolina
https://www.crossfitsanantonio.com/,https://profilepicsbucket.crossfit.com/31d71-A16259_2-184.jpg,1,21039,29.4876679,-98.5939371,San Antonio,crossfit,2,78229,US,0,2016-02-09T08:00:00Z,0,5337 Glen ridge Dr,1,TX,1,0,CrossFit San Antonio,United States,Commercial,16259,Texas
http://crossfitteneo.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11026,42.640663,-82.972814,Macomb,crossfit,0,48044,US,0,2016-02-09T08:00:00Z,0,46856 Hayes Rd,1,MI,1,1,CrossFit Teneo,United States,Commercial,16260,Michigan
http://steelsoldierscrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12048,-27.580115,-48.510843,Florianópolis,steel,0,88034-070,BR,0,2016-02-10T08:00:00Z,0,Rua Antonio Costa, número 10, Itacorubi, Galpão A,1,,1,0,Steel Soldiers CrossFit,Brazil,Commercial,16267,
http://www.crossfitmultiply.com/,https://profilepicsbucket.crossfit.com/d3f48-A16284_2-184.jpg,1,13060,40.567496,-111.93938,South Jordan,crossfit,2,84095,US,0,2016-02-11T08:00:00Z,0,10118 S. Redwood Road, Suite C,1,UT,1,0,CrossFit Multiply,United States,Commercial,16284,Utah
http://www.crossfit-paderborn.de/,https://profilepicsbucket.crossfit.com/pukie.png,1,11056,51.716612,8.776926,Paderborn,crossfit,0,33100,DE,0,2016-02-14T08:00:00Z,0,Schulze-Delitzsch-Str. 17,1,,1,0,CrossFit Paderborn,Germany,Commercial,16297,
http://www.crossfitrevelstoke.com/,https://profilepicsbucket.crossfit.com/bbd3a-A16300_2-184.jpg,1,11915,50.995113,-118.174535,Revelstoke,mountain,2,V0E 2S0,CA,0,2016-02-15T08:00:00Z,0,1240 Powerhouse rd Unit 106a,1,BC,1,1,Mountain Made CrossFit,Canada,Commercial,16300,British Columbia
http://www.ovcrossfit.com/,https://profilepicsbucket.crossfit.com/59377-A16301_5-184.jpg,1,11052,40.0695612,-80.8654789,Saint Clairsville,ov,5,43950,US,0,2016-02-15T08:00:00Z,0,67800 Mall Ring Rd #505,1,OH,1,1,OV CrossFit,United States,Commercial,16301,Ohio
